Unnamed: 0,Time,Lat,Lon,Street,Visibility(km),Wind_Speed(km/h),Precipitation(mm),Astronomical_Twilight,road_closure,Date
279,08:30:00,40.84584,-73.931061,5th Avenue,8.05,9.33,,Day,True,2016-11-03
280,09:00:00,40.850067,-73.944817,George Washington Bridge,8.05,9.33,,Day,True,2016-11-03
281,10:00:00,40.850067,-73.944817,George Washington Bridge,9.66,14.81,,Day,False,2016-11-03
282,13:00:00,40.745037,-73.970894,FDR Drive,11.27,11.1,,Day,False,2016-11-03
283,16:30:00,40.782818,-73.943871,East 96th Street,16.09,9.33,,Day,True,2016-11-03
284,20:30:00,40.84565,-73.92952,Alexander Hamilton Bridge East,16.09,7.4,,Night,False,2016-11-03
285,08:00:00,40.850067,-73.944817,George Washington Bridge,16.09,7.4,,Day,True,2016-11-04
286,19:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,7.4,,Day,False,2016-11-04
287,19:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,7.4,,Day,True,2016-11-04
288,19:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,7.4,,Night,False,2016-11-04
289,12:00:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,True,2016-11-05
290,15:30:00,40.782818,-73.943871,East 96th Street,16.09,13.04,,Day,True,2016-11-05
291,15:30:00,40.828308,-73.952591,Henry Hudson Parkway,16.09,13.04,,Day,True,2016-11-05
292,13:00:00,40.831615,-73.93512700000002,Harlem River Drive North,16.09,7.4,,Day,False,2016-11-06
293,19:30:00,40.785954,-73.92997,Robert F Kennedy Bridge West,16.09,9.33,,Night,False,2016-11-06
294,07:00:00,40.812618,-73.956825,La Salle Street,16.09,11.1,,Day,True,2016-11-07
295,07:00:00,40.84584,-73.931061,5th Avenue,16.09,11.1,,Day,False,2016-11-07
296,08:00:00,40.850067,-73.944817,George Washington Bridge,16.09,18.51,,Day,False,2016-11-07
297,08:00:00,40.850067,-73.944817,George Washington Bridge,16.09,18.51,,Day,False,2016-11-07
298,08:00:00,40.782818,-73.943871,East 96th Street,16.09,18.51,,Day,False,2016-11-07
299,08:30:00,40.850067,-73.944817,George Washington Bridge,16.09,16.74,,Day,False,2016-11-07
300,08:30:00,40.850067,-73.944817,George Washington Bridge,16.09,16.74,,Day,True,2016-11-07
301,10:00:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Day,False,2016-11-07
302,13:00:00,40.756054,-73.986946,7th Avenue,16.09,7.4,,Day,False,2016-11-07
303,16:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,7.4,,Day,False,2016-11-07
304,19:30:00,40.831905,-73.935287,Harlem River Drive South,16.09,5.63,,Night,False,2016-11-07
305,20:00:00,40.753483,-73.98088100000002,5th Avenue,16.09,,,Night,True,2016-11-07
306,20:00:00,40.756817,-73.954132,Ed Koch Queensboro Bridge West,16.09,,,Night,True,2016-11-07
307,06:00:00,40.782818,-73.943871,East 96th Street,16.09,5.63,,Day,True,2016-11-08
308,06:30:00,40.782818,-73.943871,East 96th Street,16.09,5.63,,Day,True,2016-11-08
309,07:30:00,40.75145300000001,-74.00145,10th Avenue,16.09,7.4,,Day,False,2016-11-08
310,07:30:00,40.84584,-73.931061,5th Avenue,16.09,7.4,,Day,False,2016-11-08
311,08:00:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,True,2016-11-08
312,09:30:00,40.760159,-73.957504,FDR Drive,16.09,7.4,,Day,False,2016-11-08
313,14:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,False,2016-11-08
314,17:30:00,40.707687,-74.000076,FDR Drive,16.09,9.33,,Day,True,2016-11-08
315,19:00:00,40.782818,-73.943871,East 96th Street,16.09,11.1,,Night,True,2016-11-08
316,07:30:00,40.718971,-73.974968,E Houston Street,16.09,7.4,,Day,True,2016-11-09
317,08:30:00,40.757175,-73.997238,10th Avenue,14.48,,,Day,True,2016-11-09
318,11:00:00,40.760159,-73.957504,FDR Drive,11.27,,,Day,False,2016-11-09
319,18:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Night,False,2016-11-10
320,19:00:00,40.782818,-73.943871,East 96th Street,16.09,16.74,,Night,False,2016-11-10
321,20:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,16.74,,Night,True,2016-11-10
322,20:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,13.04,,Night,False,2016-11-10
323,09:30:00,40.749126,-73.98826600000002,Avenue of the Americas,16.09,14.81,,Day,True,2016-11-11
324,09:30:00,40.749924,-73.988068,Broadway,16.09,14.81,,Day,True,2016-11-11
325,17:00:00,40.78558,-73.984055,Henry Hudson Parkway,16.09,5.63,,Day,False,2016-11-12
326,17:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,9.33,,Day,False,2016-11-12
327,20:30:00,40.849678,-73.943283,Henry Hudson Parkway,16.09,13.04,,Night,False,2016-11-12
328,15:00:00,40.798679,-73.929298,Robert F Kennedy Bridge,16.09,14.81,,Day,True,2016-11-13
329,18:30:00,40.760357,-73.956909,FDR Drive,16.09,7.4,,Night,True,2016-11-13
330,10:00:00,40.74802800000001,-73.96817,FDR Drive,16.09,,,Day,False,2016-11-14
331,15:00:00,40.760723,-73.956673,FDR Drive,16.09,,,Day,True,2016-11-14
332,15:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,False,2016-11-14
333,17:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,,,Day,False,2016-11-14
334,19:30:00,40.837322,-73.934067,Harlem River Drive South,16.09,7.4,,Night,False,2016-11-14
335,04:30:00,40.785736,-73.976448,Amsterdam Avenue,11.27,5.63,1.78,Night,False,2016-11-15
336,10:30:00,40.756706,-73.98645,West 43rd Street,2.41,11.1,8.38,Day,False,2016-11-15
337,11:30:00,40.850067,-73.944817,George Washington Bridge,2.41,7.4,7.11,Day,True,2016-11-15
338,13:00:00,40.782818,-73.943871,East 96th Street,16.09,14.81,,Day,False,2016-11-15
339,14:30:00,40.776222,-73.955864,East 82nd Street,6.44,11.1,,Day,False,2016-11-15
340,20:00:00,40.831905,-73.935287,Harlem River Drive South,16.09,9.33,,Night,True,2016-11-15
341,07:00:00,40.767139,-73.993706,West 52nd Street,16.09,9.33,,Day,False,2016-11-16
342,09:00:00,40.845802,-73.929245,Alexander Hamilton Bridge West,16.09,5.63,,Day,False,2016-11-16
343,10:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,14.48,11.1,,Day,True,2016-11-16
344,14:00:00,40.841846,-73.93160999999998,Harlem River Drive South,16.09,11.1,,Day,False,2016-11-16
345,19:30:00,40.760159,-73.957504,FDR Drive,16.09,7.4,,Night,False,2016-11-16
346,20:30:00,40.7477,-73.968468,FDR Drive,16.09,5.63,,Night,True,2016-11-16
347,05:30:00,40.764782,-73.96843,Park Avenue,16.09,,,Day,True,2016-11-17
348,06:00:00,40.760159,-73.957504,FDR Drive,16.09,,,Day,False,2016-11-17
349,09:00:00,40.851543,-73.95208000000002,George Washington Bridge,12.87,9.33,,Day,False,2016-11-17
350,10:00:00,40.850067,-73.944817,George Washington Bridge,14.48,14.81,,Day,True,2016-11-17
351,10:00:00,40.765247,-73.957863,East 68th Street,16.09,5.63,,Day,True,2016-11-17
352,15:00:00,40.765984,-73.987122,9th Avenue,16.09,,,Day,True,2016-11-17
353,20:00:00,40.759968,-73.964798,2nd Avenue,16.09,,,Night,True,2016-11-17
354,04:00:00,40.796749,-73.945122,East 112th Street,16.09,,,Night,False,2016-11-18
355,07:30:00,40.743195,-73.972115,East 34th Street,14.48,7.4,,Day,False,2016-11-18
356,09:00:00,40.851536,-73.95172099999998,George Washington Bridge,16.09,7.4,,Day,False,2016-11-18
357,09:30:00,40.785564,-73.984062,Henry Hudson Parkway,16.09,7.4,,Day,True,2016-11-18
358,15:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,True,2016-11-18
359,16:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,True,2016-11-18
360,00:30:00,40.71051,-73.984741,FDR Drive,16.09,,,Night,True,2016-11-19
361,17:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,11.1,,Day,False,2016-11-19
362,02:30:00,40.717636,-73.98586999999998,Delancey Street,16.09,22.21,1.27,Night,True,2016-11-20
363,08:30:00,40.785564,-73.984062,Henry Hudson Parkway,16.09,14.81,,Day,False,2016-11-20
364,17:00:00,40.849731,-73.942924,Riverside Drive,16.09,16.74,,Day,False,2016-11-20
365,22:00:00,40.788559,-73.92789499999998,Robert F Kennedy Bridge East,8.05,14.81,0.0,Night,True,2016-11-20
366,07:00:00,40.718971,-73.974968,E Houston Street,16.09,7.4,,Day,False,2016-11-21
367,14:30:00,40.793903,-73.932022,FDR Drive,16.09,16.74,,Day,True,2016-11-21
368,19:30:00,40.769531,-73.948357,FDR Drive,16.09,20.44,,Night,False,2016-11-21
369,20:30:00,40.760811,-73.95654300000002,FDR Drive,16.09,35.24,,Night,True,2016-11-21
370,20:30:00,40.818436,-73.945145,West 138th Street,16.09,35.24,,Night,True,2016-11-21
371,07:00:00,40.84584,-73.931061,5th Avenue,16.09,14.81,,Day,False,2016-11-22
372,11:00:00,40.850067,-73.944817,George Washington Bridge,16.09,20.44,,Day,True,2016-11-22
373,13:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,11.1,,Day,True,2016-11-22
374,13:30:00,40.714493,-73.976715,FDR Drive,,14.81,253.75,Day,False,2016-11-22
375,06:00:00,40.760727,-73.956665,FDR Drive,16.09,11.1,,Day,False,2016-11-23
376,06:30:00,40.793903,-73.932022,FDR Drive,16.09,16.74,,Day,False,2016-11-23
377,07:30:00,40.756672,-73.978569,5th Avenue,16.09,14.81,,Day,False,2016-11-23
378,07:30:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Day,False,2016-11-23
379,14:30:00,40.742901,-73.992798,Avenue of the Americas,16.09,5.63,,Day,False,2016-11-23
380,16:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,5.63,,Day,False,2016-11-23
381,10:30:00,40.848515,-73.93594399999998,West 179th Street,16.09,11.1,,Day,True,2016-11-24
382,11:30:00,40.75751500000001,-73.996742,Dyer Avenue,16.09,7.4,,Day,False,2016-11-24
383,09:00:00,40.786537,-73.950447,East 97th Street,9.66,5.63,,Day,True,2016-11-25
384,14:30:00,40.851543,-73.95208000000002,George Washington Bridge,8.05,,0.0,Day,True,2016-11-25
385,21:00:00,40.80416500000001,-73.931038,Harlem River Drive North,16.09,5.63,,Night,False,2016-11-26
386,07:00:00,40.850063,-73.94479399999999,George Washington Bridge,16.09,,,Day,False,2016-11-28
387,07:30:00,40.746136,-73.973747,Tunnel Approach Street,16.09,9.33,,Day,False,2016-11-28
388,08:00:00,40.726063,-74.011711,Holland Tunl East,,7.4,,Day,True,2016-11-28
389,11:30:00,40.84584,-73.931061,5th Avenue,16.09,5.63,,Day,True,2016-11-28
390,13:30:00,40.707687,-74.000076,FDR Drive,,7.4,,Day,True,2016-11-28
391,13:30:00,40.80416500000001,-73.931038,Harlem River Drive North,16.09,5.63,,Day,False,2016-11-28
392,15:00:00,40.765228,-73.951904,FDR Drive,16.09,7.4,,Day,True,2016-11-28
393,16:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,7.4,,Day,False,2016-11-28
394,17:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,5.63,,Day,True,2016-11-28
395,18:00:00,40.817947,-73.961731,Saint Clair Place,16.09,,,Night,True,2016-11-28
396,19:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,7.4,,Night,False,2016-11-28
397,07:00:00,40.790394,-73.936745,FDR Drive,16.09,9.33,,Day,True,2016-11-29
398,14:00:00,40.794296,-73.95108,East 106th Street,2.9,13.04,1.02,Day,False,2016-11-29
399,18:30:00,40.851543,-73.95208000000002,George Washington Bridge,6.44,7.4,1.78,Night,True,2016-11-29
400,20:30:00,40.851543,-73.95208000000002,George Washington Bridge,9.66,7.4,1.02,Night,False,2016-11-29
401,06:00:00,40.849804,-73.943436,Hudson River Greenway,11.27,7.4,,Day,False,2016-11-30
402,06:30:00,40.849804,-73.943443,Hudson River Greenway,11.27,7.4,,Day,True,2016-11-30
403,07:00:00,40.830379,-73.95108,Henry Hudson Parkway,11.27,7.4,,Day,True,2016-11-30
404,07:30:00,40.7024,-74.016006,FDR Drive,,,,Day,True,2016-11-30
405,08:30:00,40.74802800000001,-73.96817,FDR Drive,11.27,,,Day,True,2016-11-30
406,16:00:00,40.851543,-73.95208000000002,George Washington Bridge,8.05,11.1,0.25,Day,True,2016-11-30
407,05:00:00,40.797844,-73.969444,West 101st Street,16.09,9.33,,Day,True,2016-09-12
408,05:00:00,40.80416500000001,-73.931038,Harlem River Drive North,16.09,13.04,,Day,True,2016-09-12
409,07:30:00,40.77026400000001,-73.947754,FDR Drive,16.09,11.1,,Day,True,2016-09-12
410,07:30:00,40.782818,-73.943871,East 96th Street,16.09,11.1,,Day,True,2016-09-12
411,10:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,11.1,,Day,True,2016-09-12
412,10:30:00,40.850067,-73.944817,George Washington Bridge,16.09,9.33,,Day,False,2016-09-12
413,20:00:00,40.714493,-73.976715,FDR Drive,16.09,13.04,,Day,False,2016-09-12
414,04:30:00,40.834126,-73.949951,Marginal Street,16.09,5.63,,Night,True,2016-09-13
415,06:30:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,False,2016-09-13
416,10:00:00,40.84584,-73.931061,5th Avenue,14.48,7.4,,Day,False,2016-09-13
417,17:30:00,40.707687,-74.000076,FDR Drive,16.09,13.04,,Day,False,2016-09-13
418,08:30:00,40.84584,-73.931061,5th Avenue,14.48,7.4,,Day,False,2016-09-14
419,09:00:00,40.74802800000001,-73.96817,FDR Drive,14.48,7.4,,Day,True,2016-09-14
420,10:00:00,40.850067,-73.944817,George Washington Bridge,14.48,,,Day,True,2016-09-14
421,11:00:00,40.849751,-73.943565,George Washington Bridge,14.48,7.4,,Day,True,2016-09-14
422,11:30:00,40.849751,-73.943565,George Washington Bridge,14.48,7.4,,Day,True,2016-09-14
423,17:00:00,40.80416500000001,-73.931038,Harlem River Drive North,2.9,7.4,0.51,Day,True,2016-09-14
424,07:00:00,40.850067,-73.944817,George Washington Bridge,16.09,11.1,,Day,True,2016-09-15
425,16:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,,,Day,True,2016-09-15
426,17:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,7.4,,Day,True,2016-09-15
427,18:00:00,40.84584,-73.931061,5th Avenue,16.09,7.4,,Day,False,2016-09-15
428,19:00:00,40.834126,-73.949951,Marginal Street,16.09,7.4,,Day,False,2016-09-15
429,15:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,True,2016-09-16
430,21:30:00,40.735397,-73.974899,FDR Drive,16.09,11.1,,Night,False,2016-09-16
431,02:30:00,40.848686,-73.93735500000003,5th Avenue,16.09,,,Night,False,2016-09-17
432,19:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,5.63,,Day,True,2016-09-17
433,19:30:00,40.783993,-73.98485600000002,Henry Hudson Parkway,14.48,,,Day,False,2016-09-18
434,08:00:00,40.850067,-73.944817,George Washington Bridge,6.44,,0.76,Day,False,2016-09-19
435,08:00:00,40.84584,-73.931061,5th Avenue,6.44,,0.76,Day,False,2016-09-19
436,08:00:00,40.715748,-73.995361,Manhattan Bridge,16.09,5.63,,Day,True,2016-09-20
437,17:00:00,40.74802800000001,-73.96817,FDR Drive,16.09,,,Day,False,2016-09-22
438,18:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,7.4,,Day,True,2016-09-22
439,19:30:00,40.817947,-73.961731,Saint Clair Place,16.09,9.33,,Day,True,2016-09-22
440,07:30:00,40.743195,-73.972115,East 34th Street,12.87,,,Day,True,2016-09-23
441,10:00:00,40.84584,-73.931061,5th Avenue,14.48,,,Day,True,2016-09-23
442,10:30:00,40.782818,-73.943871,East 96th Street,16.09,5.63,,Day,True,2016-09-23
443,12:00:00,40.849731,-73.943085,George Washington Bridge,16.09,,,Day,True,2016-09-23
444,14:30:00,40.755348,-73.96167,FDR Drive,16.09,,,Day,True,2016-09-23
445,17:30:00,40.782818,-73.943871,East 96th Street,14.48,7.4,,Day,True,2016-09-23
446,11:30:00,40.851276,-73.951027,George Washington Bridge,16.09,7.4,,Day,True,2016-09-24
447,17:00:00,40.850067,-73.944817,George Washington Bridge,16.09,13.04,,Day,True,2016-09-24
448,13:00:00,40.851383,-73.951576,George Washington Bridge,16.09,7.4,,Day,False,2016-09-25
449,13:00:00,40.84584,-73.931061,5th Avenue,16.09,7.4,,Day,True,2016-09-25
450,08:30:00,40.75751500000001,-73.996742,Dyer Avenue,16.09,5.63,,Day,False,2016-09-26
451,09:30:00,40.80529,-73.931999,Harlem River Drive South,16.09,7.4,,Day,False,2016-09-26
452,04:30:00,40.735397,-73.974899,FDR Drive,16.09,16.74,0.25,Night,True,2016-09-27
453,05:30:00,40.84584,-73.931061,5th Avenue,11.27,7.4,0.0,Day,True,2016-09-27
454,07:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,9.66,5.63,0.0,Day,True,2016-09-27
455,09:00:00,40.707687,-74.000076,FDR Drive,16.09,13.04,,Day,True,2016-09-27
456,15:00:00,40.752903,-73.963791,FDR Drive,16.09,5.63,,Day,False,2016-09-27
457,20:30:00,40.792385,-73.96418,97th Street Transverse Rd,12.87,,,Night,True,2016-09-27
458,01:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,12.87,,,Night,False,2016-09-28
459,08:30:00,40.764847,-73.980522,7th Avenue,9.66,16.74,,Day,True,2016-09-28
460,10:00:00,40.84584,-73.931061,5th Avenue,12.87,20.44,,Day,True,2016-09-28
461,09:00:00,40.782818,-73.943871,East 96th Street,14.48,25.91,,Day,True,2016-09-29
462,10:30:00,40.814053,-73.934822,Harlem River Drive,14.48,14.81,,Day,True,2016-09-29
463,20:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,11.1,,Night,True,2016-09-29
464,11:00:00,40.782818,-73.943871,East 96th Street,6.44,16.74,0.51,Day,False,2016-09-30
465,23:00:00,40.838009,-73.94799,Henry Hudson Parkway,4.83,14.81,0.51,Night,False,2016-09-30
466,14:00:00,40.769897,-73.994553,Joe DiMaggio Hwy,16.09,7.4,,Day,True,2016-10-01
467,16:30:00,40.749588,-74.00811,12th Avenue,16.09,11.1,,Day,True,2016-10-01
468,19:30:00,40.850067,-73.944817,George Washington Bridge,16.09,13.04,,Day,True,2016-10-01
469,05:30:00,40.707687,-74.000076,FDR Drive,16.09,9.33,,Day,True,2016-10-03
470,05:30:00,40.751247,-73.96528599999998,FDR Drive,8.05,7.4,,Day,False,2016-10-03
471,07:30:00,40.707687,-74.000076,FDR Drive,16.09,7.4,,Day,False,2016-10-03
472,07:00:00,40.782818,-73.943871,East 96th Street,16.09,7.4,,Day,True,2016-10-04
473,10:00:00,40.799072,-73.974976,Henry Hudson Parkway,16.09,14.81,,Day,True,2016-10-04
474,10:30:00,40.719929,-73.978752,E Houston Street,16.09,24.14,,Day,False,2016-10-04
475,14:00:00,40.850067,-73.944817,George Washington Bridge,16.09,11.1,,Day,True,2016-10-04
476,16:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,7.4,,Day,False,2016-10-04
477,19:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,13.04,,Day,False,2016-10-04
478,09:00:00,40.80416500000001,-73.931038,Harlem River Drive North,16.09,13.04,,Day,False,2016-10-05
479,20:30:00,40.849754,-73.943207,George Washington Bridge,14.48,,,Night,True,2016-10-05
480,11:30:00,40.71089600000001,-74.00904799999998,Fulton Street,14.48,11.1,,Day,True,2016-10-06
481,11:30:00,40.814304,-73.953079,Convent Avenue,12.87,,,Day,False,2016-10-06
482,19:30:00,40.782818,-73.943871,East 96th Street,14.48,7.4,,Night,False,2016-10-06
483,20:30:00,40.790394,-73.936745,FDR Drive,12.87,,,Night,False,2016-10-06
484,21:30:00,40.702099,-74.0159,FDR Drive,16.09,5.63,,Night,False,2016-10-06
485,23:30:00,40.789444,-73.982132,Henry Hudson Parkway,12.87,,,Night,True,2016-10-06
486,04:30:00,40.759762,-73.960991,Ed Koch Queensboro Bridge West,11.27,,,Night,True,2016-10-07
487,05:30:00,40.74765,-73.968292,FDR Drive,9.66,,,Day,False,2016-10-07
488,06:00:00,40.717663,-73.985573,Williamsburg Bridge West,16.09,,,Day,False,2016-10-07
489,07:00:00,40.850067,-73.944817,George Washington Bridge,4.83,,,Day,True,2016-10-07
490,21:30:00,40.761501,-73.99781800000002,West 43rd Street,16.09,,,Night,True,2016-10-07
491,13:00:00,40.782818,-73.943871,East 96th Street,16.09,,,Day,True,2016-10-10
492,14:00:00,40.849628,-73.942566,George Washington Bridge,16.09,7.4,,Day,True,2016-10-10
493,15:30:00,40.782818,-73.943871,East 96th Street,16.09,9.33,,Day,True,2016-10-10
494,06:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,7.4,,Day,True,2016-10-11
495,07:00:00,40.818218,-73.960167,12th Avenue,16.09,,,Day,False,2016-10-11
496,00:30:00,40.702225,-74.009171,FDR Drive,16.09,9.33,,Night,True,2016-10-12
497,03:30:00,40.84584,-73.931061,5th Avenue,16.09,,,Night,False,2016-10-12
498,04:30:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Night,True,2016-10-12
499,06:00:00,40.84584,-73.931061,5th Avenue,16.09,5.63,,Day,False,2016-10-12
500,08:00:00,40.84885,-73.942596,Riverside Drive,12.87,,,Day,True,2016-10-12
501,08:30:00,40.850067,-73.944817,George Washington Bridge,16.09,7.4,,Day,False,2016-10-12
502,10:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,14.48,,,Day,False,2016-10-12
503,14:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,False,2016-10-12
504,12:00:00,40.847977,-73.935066,Trans-Manhattan Expy West,14.48,5.63,,Day,False,2016-10-13
505,13:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,7.4,,Day,False,2016-10-13
506,16:30:00,40.834126,-73.949951,Marginal Street,11.27,7.4,,Day,False,2016-10-13
507,08:00:00,40.772705,-73.949463,East 81st Street,16.09,5.63,,Day,True,2016-10-14
508,09:30:00,40.850067,-73.944817,George Washington Bridge,16.09,7.4,,Day,True,2016-10-14
509,11:00:00,40.841846,-73.93160999999998,Harlem River Drive South,16.09,13.04,,Day,False,2016-10-14
510,12:00:00,40.846588,-73.932137,Trans-Manhattan Expy West,16.09,9.33,,Day,False,2016-10-14
511,13:30:00,40.850067,-73.944817,George Washington Bridge,16.09,9.33,,Day,True,2016-10-14
512,18:00:00,40.768795,-73.95835100000002,2nd Avenue,16.09,5.63,,Day,False,2016-10-14
513,20:00:00,40.782818,-73.943871,East 96th Street,16.09,5.63,,Night,True,2016-10-14
514,15:00:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,9.33,,Day,False,2016-10-15
515,16:30:00,40.815712,-73.948685,West 133rd Street,16.09,,,Day,False,2016-10-15
516,20:30:00,40.718578,-73.975021,FDR Drive,16.09,11.1,,Night,True,2016-10-15
517,21:30:00,40.722931,-73.97416700000002,FDR Drive,16.09,11.1,,Night,True,2016-10-15
518,14:30:00,40.855732,-73.939346,Henry Hudson Parkway,14.48,7.4,,Day,True,2016-10-16
519,15:30:00,40.738678,-73.973274,FDR Drive,14.48,5.63,,Day,False,2016-10-16
520,21:00:00,40.760708,-73.956696,FDR Drive,16.09,7.4,,Night,False,2016-10-16
521,08:00:00,40.807648,-73.93924,East 128th Street,11.27,5.63,,Day,False,2016-10-17
522,08:00:00,40.848007,-73.935799,Trans-Manhattan Expy West,11.27,5.63,,Day,True,2016-10-17
